"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"95","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_10048",-6.85585657979436,8.53412957787774,0.00156077143387131,0.0221136668420082,"*","edgeR"
"96","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_2700",-6.13607219052499,11.0380116216429,0.00169704165438761,0.0232896326416944,"*","edgeR"
"97","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_429",-5.10034241074255,11.4908725553638,0.00170055794582891,0.0232896326416944,"*","edgeR"
"98","February - September","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga|s__|ASV_9477",7.05684615460331,8.69785839953009,0.00170921083174464,0.0232896326416944,"*","edgeR"
"99","February - September","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Bythopirellula|s__|ASV_2681",-6.69805838797985,8.41086126814998,0.00171298189563726,0.0232896326416944,"*","edgeR"
"100","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Robiginitalea|s__|ASV_10959",-7.68716765206035,9.22620233770569,0.00191059737558213,0.0253020645127646,"*","edgeR"
"101","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_8065",-8.0101622912876,9.51078447347203,0.00191545008092663,0.0253020645127646,"*","edgeR"
"102","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__|s__|ASV_9753",8.02030237782288,9.52115799369897,0.00191739270453343,0.0253020645127646,"*","edgeR"
"103","February - September","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__|s__|ASV_10185",6.64479804950127,8.37504266243104,0.00198908347055372,0.025993265547236,"*","edgeR"
"104","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__|s__|ASV_13125",6.6399383242853,8.37109623106804,0.00210182629978234,0.0272024826875676,"*","edgeR"
"105","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_4057",3.07365009536245,11.7666164586985,0.00216121822809402,0.027704759381091,"*","edgeR"
"106","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae|g__|s__|ASV_10762",-6.49379126605819,8.25613312694123,0.00218899510008182,0.027796107591605,"*","edgeR"
"107","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__Lewinella|s__|ASV_6532",-9.78386888045027,11.1716951182998,0.00226621550077637,0.0285077202247196,"*","edgeR"
"108","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aurantiacibacter|s__|ASV_11060",-9.79508572341333,11.1823157096428,0.00232360265194317,0.0289589737918103,"*","edgeR"
"109","February - September","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__DEV007|g__|s__|ASV_11556",-7.49541075034448,9.06098906339625,0.0023580786910401,0.0290274858393867,"*","edgeR"
"110","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_10531",-6.53120303850874,9.00322289332299,0.00238077764609926,0.0290274858393867,"*","edgeR"
"111","February - September","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Pirellulales|f__Pirellulaceae|g__Blastopirellula|s__|ASV_12568",-4.65431741318117,8.11630259655062,0.00239379712345611,0.0290274858393867,"*","edgeR"
"112","February - September","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia|s__|ASV_14902",-6.39338842843841,8.18204695341484,0.00245289486088073,0.029168545542606,"*","edgeR"
"113","February - September","k__Bacteria|p__Bacillota|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Romboutsia|s__|ASV_8542",-6.35853101662443,8.15665114500462,0.00245579660075095,0.029168545542606,"*","edgeR"
