function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
2.1.1.210	Demethylspheroidene O-methyltransferase	593.0	926.0	739.75	1581.5	881.0	817.0	2466.0	1539.0	1891.5	2121.67	850.0	1692.17	4159.5	3522.0	2668.5	2807.0	2331.5	3569.0	1381.16	1765.0	2432.0	903.75	2386.0	2095.0
2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase	98.5	58.0	201.5	90.5	55.5	50.0	1149.0	647.0	604.5	470.0	221.0	883.6700000000001	129.0	19.0	22.0	73.5	40.0	85.5	354.0	398.17	492.83	563.0	283.5	681.5
2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase	98.5	58.0	201.5	90.5	55.5	50.0	1149.0	647.0	604.5	470.0	221.0	883.6700000000001	129.0	19.0	22.0	73.5	40.0	85.5	354.0	398.17	492.83	563.0	283.5	681.5
2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase	398.52	272.19	291.94	517.75	846.33	555.77	271.55	329.67	306.1	415.9	293.92999999999995	279.35	54.74	115.97	65.0	32.0	79.6	50.5	495.17	154.81	90.12	225.0	17.75	58.9
2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase	2970.5	2101.5	3104.0	2086.83	3127.75	3840.5	884.0	1087.5	1024.5	798.0	815.0	672.0	4724.5	4906.0	3492.0	7311.5	5901.5	7146.0	4726.0	4118.0	3402.0	3429.5	4245.0	4347.0
2.1.1.22	Carnosine N-methyltransferase	34.5	114.0	169.5	66.5	47.5	37.0	7.5	5.5	27.5	21.5	8.5	5.0	56.0	133.5	241.0	17.0	28.0	143.5	47.5	48.0	60.0	27.5	14.5	49.5
2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase	2970.5	2101.5	3104.0	2086.83	3127.75	3840.5	884.0	1087.5	1024.5	798.0	815.0	672.0	4724.5	4906.0	3492.0	7311.5	5901.5	7146.0	4726.0	4118.0	3402.0	3429.5	4245.0	4347.0
2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	15261.59	15025.58	15829.17	14342.9	11945.83	13349.94	11395.1	11118.64	10608.73	11843.03	13562.28	10912.49	20117.69	20732.83	19021.47	21200.66	18644.27	22290.24	17083.89	15392.42	14942.42	15257.04	16631.2	16157.73
2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	7007.0	7318.46	6287.610000000001	7665.63	7895.719999999999	7291.299999999999	6911.280000000001	7167.820000000001	7590.360000000001	7450.46	9722.23	7803.08	6549.120000000001	7162.259999999999	6308.66	5670.09	6130.87	6159.32	6667.6900000000005	6485.73	6521.469999999999	6537.33	6256.9	5905.48
2.1.1.224	23S rRNA (adenine(2503)-C(8))-methyltransferase	41.0	22.0	73.0	41.0	49.0	70.0	14.0	27.0	19.0	51.0	41.0	4.0	11.0	5.0	3.0	6.0	14.0	2.0	21.0	8.0	14.0	104.0	0.75	15.0
2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	10119.1	9550.94	11359.740000000002	9884.01	11453.95	11838.62	8272.44	8226.0	8317.68	8460.8	7575.42	8248.400000000001	10482.74	11932.08	11323.58	12234.67	10536.09	12322.5	11813.31	11580.08	11669.53	10982.69	14011.669999999998	12728.259999999998
2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	10119.1	9550.94	11359.740000000002	9884.01	11453.95	11838.62	8272.44	8226.0	8317.68	8460.8	7575.42	8248.400000000001	10482.74	11932.08	11323.58	12234.67	10536.09	12322.5	11813.31	11580.08	11669.53	10982.69	14011.669999999998	12728.259999999998
2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	20638.85	20358.21	19810.74	19797.9	19881.17	19847.24	18837.47	19791.32	19936.38	19841.6	19763.07	19640.15	20439.54	20187.51	20356.24	20280.59	19905.35	19874.82	19833.75	20246.230000000003	20226.5	19655.6	20654.82	20347.91
2.1.1.230	23S rRNA (adenosine(1067)-2'-O)-methyltransferase	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.234	N,N-dimethyltransferase	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
2.1.1.235	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	0.0	0.0	10.0	18.0	0.0	9.0	10.0	32.0	54.0	47.0	21.0	2.0	0.0	0.0	18.0	0.0	3.0	0.0	22.0	3.0	35.0	10.0	11.0	26.0
2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	3958.75	3918.68	2551.25	2225.3900000000003	1972.56	1404.29	3352.54	1528.58	3004.3700000000003	2526.63	3274.82	4427.43	1204.7200000000005	1814.6	1647.0700000000002	912.76	1152.01	1194.24	2089.02	1916.31	2976.05	1603.4899999999998	2132.23	2617.07
2.1.1.243	2-ketoarginine methyltransferase	0.0	4.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
2.1.1.245	Co-methyltransferase	4698.66	4075.72	2274.73	3560.65	5373.75	2171.9700000000003	893.0	981.01	1573.0	1511.99	1452.99	1608.0	299.0	1300.99	833.0	349.0	174.0	534.0	282.0	489.0	534.0	296.0	234.0	424.99
2.1.1.246	methyltransferase	235.0	282.0	210.0	238.0	511.0	212.0	30.0	33.0	83.0	89.5	72.0	72.0	69.0	50.0	108.0	14.0	34.0	73.0	30.0	8.5	8.0	28.0	10.0	1.0
2.1.1.248	[Methylamine--corrinoid protein] Co-methyltransferase	0.0	7.0	0.0	21.0	0.0	19.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase	6791.66	6958.0	5126.01	9424.15	8023.67	7533.33	7197.0	4706.52	6404.5	5656.49	3852.49	6732.0	7464.5	7592.49	7379.5	4895.0	5174.5	5063.5	6128.33	7795.5	6859.5	4894.0	9100.0	8259.48
2.1.1.254	Erythromycin 3''-O-methyltransferase	49.0	44.0	50.5	27.5	20.5	12.0	0.0	1.0	0.0	27.0	5.0	5.0	15.0	8.0	14.0	4.0	27.0	19.0	18.0	59.5	22.0	22.0	91.0	51.0
2.1.1.255	Geranyl diphosphate 2-C-methyltransferase	4.0	21.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	1.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.256	tRNA (guanine(6)-N(2))-methyltransferase	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.66	0.33	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase	331.68	211.0	138.8	122.0	114.0	77.0	14.0	19.0	4.0	54.0	146.5	9.0	136.73	109.47	101.0	46.36	105.49	108.24	937.59	55.5	21.0	226.93	0.0	10.0
2.1.1.258	Co-methyltransferase	3042.66	2946.36	1635.7	2789.82	3912.29	1687.57	1043.0	719.34	1092.0	1080.66	870.66	1271.0	232.0	992.66	621.5	259.0	220.0	418.0	597.5	530.5	399.0	498.5	235.0	396.66
2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase	7429.910000000001	7499.68	5840.84	6893.71	6927.56	4585.29	4096.7	4677.91	4295.71	4465.299999999999	5313.81	4666.42	5581.22	6194.76	5444.320000000001	4085.26	4534.51	4491.74	4550.6900000000005	4144.65	4064.22	4574.33	3456.9	3586.5599999999995
2.1.1.265	Tellurite methyltransferase	129.0	179.0	126.5	162.17000000000002	231.6	139.25	274.5	369.17	354.5	404.0	251.0	225.5	12.57	27.0	103.14	33.0	94.36	19.0	341.5	70.5	119.5	208.83	352.0	224.33
2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase	2706.25	2935.68	3159.4	3566.3900000000003	1869.06	2563.62	2437.03	1505.24	2230.37	2212.13	3438.15	2849.25	2908.7200000000003	3794.1	4138.070000000001	2680.76	3288.01	2835.24	3853.19	3110.82	2868.2200000000003	3207.91	3969.9	2853.73
2.1.1.269	Dimethylsulfoniopropionate demethylase	637.5	735.0	606.0	1205.0	821.0	1086.0	1381.0	1116.0	1368.0	1199.0	721.0	1211.0	1586.5	1388.5	966.0	728.5	661.5	562.0	1016.0	1566.0	1277.0	671.0	1694.0	1699.0
2.1.1.271	Cobalt-precorrin-4 methyltransferase	4223.5	4021.36	3320.9300000000003	4796.26	3997.13	3727.69	7234.69	2841.5	5549.93	3478.87	2756.84	6729.57	7026.0	6711.95	6608.5	5889.5	4537.23	5567.5	4784.99	6013.43	7604.15	4032.54	9843.92	7941.98
2.1.1.272	Cobalt-factor III methyltransferase	1494.0	1296.86	678.53	1062.83	1850.96	867.09	150.25	287.17	488.0	433.33	466.33	511.0	65.0	450.33	288.0	85.5	34.0	136.0	91.25	141.0	138.0	56.0	76.0	141.82999999999998
2.1.1.281	Phenylpyruvate C(3)-methyltransferase	5.5	5.0	1.5	7.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.288	Aklanonic acid methyltransferase	20.0	13.0	14.0	0.0	26.0	23.0	5.0	0.0	3.0	0.0	0.0	0.0	101.0	22.0	48.0	47.0	47.0	22.0	32.0	27.0	28.0	14.0	50.0	22.0
2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase	58.5	35.36	23.86	43.0	78.28999999999999	47.07	0.25	2.0	6.0	11.0	17.0	4.5	10.0	42.12	3.0	3.5	6.0	8.0	13.7	10.93	7.619999999999999	1.0	0.0	6.0
2.1.1.294	3-phospho-methyltransferase	670.0	739.0	1012.5	692.0	886.0	873.6700000000001	823.1700000000001	839.16	665.6700000000001	1047.0	1072.67	801.5	99.5	316.5	583.5	213.5	777.83	638.0	628.5	441.0	213.5	689.1700000000001	112.34	282.33
2.1.1.295	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase	621.5	626.0	824.0	517.6	523.0	633.6	3706.44	1384.66	2449.8500000000004	1449.87	743.6800000000001	4049.15	229.5	201.5	426.0	144.5	263.06	252.5	821.16	1212.33	2337.7000000000003	1013.37	1925.51	2430.5600000000004
2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	20714.52	20638.38	20107.07	19985.4	20144.340000000004	20387.57	19237.47	19916.32	20047.38	20050.1	19636.07	19875.65	21371.54	21178.51	20770.41	21441.92	20840.85	20710.65	20165.25	20407.230000000003	20472.5	19900.6	21622.32	20741.91
2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase	4093.75	4180.68	2937.65	3347.8900000000003	1766.56	1384.29	1438.1999999999998	1324.24	1846.37	2321.3	3393.65	1910.42	1276.7200000000005	1906.6	2165.57	902.76	1238.01	1315.74	1725.36	1077.15	1058.72	1141.4899999999998	508.9	569.23
2.1.1.301	Cypemycin N-terminal methyltransferase	139.0	81.0	114.0	130.0	82.0	213.0	247.0	130.0	258.0	145.0	108.0	156.0	752.0	332.0	790.0	525.0	92.0	161.0	304.0	731.0	758.0	219.0	2041.0	620.0
2.1.1.302	3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase	216.0	289.0	298.5	463.0	382.0	673.0	374.0	413.5	468.5	506.5	334.0	319.0	94.0	106.0	104.5	129.0	188.0	79.0	358.0	347.0	147.0	447.0	139.0	259.0
2.1.1.303	2,7-dihydroxy-5-methyl-1-naphthoate 7-O-methyltransferase	481.0	437.0	589.0	696.0	787.0	1324.0	955.0	828.0	900.0	878.0	542.0	687.0	232.0	252.0	233.5	341.0	467.0	241.0	996.0	1068.5	668.0	1000.5	869.0	877.0
2.1.1.304	L-tyrosine C(3)-methyltransferase	3.0	21.0	37.0	13.0	0.0	3.0	0.0	0.0	1.0	2.0	4.0	0.0	9.0	4.0	92.0	0.0	0.0	25.0	0.33	0.0	0.0	0.0	0.0	0.0
2.1.1.307	methyltransferase	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.313	25S rRNA (uracil(2634)-N(3))-methyltransferase	6.0	0.0	13.0	9.0	5.0	9.0	35.3	43.17	11.6	62.4	134.24	80.1	8.0	0.0	0.0	0.0	5.0	6.0	20.17	31.0	12.0	99.0	12.0	0.4
2.1.1.315	27-O-demethylrifamycin SV methyltransferase	9.0	4.0	1.0	0.0	6.0	0.0	173.0	4.0	4.0	26.0	3.0	42.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	10.0	27.0	13.0	11.0	2.0
2.1.1.317	Sphingolipid C(9)-methyltransferase	626.0	790.0	1207.5	643.0	728.5	519.0	263.0	126.0	153.0	196.5	145.0	120.0	125.0	738.0	640.5	182.0	411.0	386.0	265.0	144.0	105.0	557.0	38.0	119.0
2.1.1.319	Type I protein arginine methyltransferase	278.0	323.0	416.5	527.5	497.5	739.5	294.0	333.0	342.17	616.1700000000001	375.0	202.0	45.5	152.0	122.5	104.0	225.0	144.5	346.5	336.5	201.0	494.67	84.5	182.5
2.1.1.320	Type II protein arginine methyltransferase	1.0	12.0	8.5	24.5	2.5	2.5	13.0	44.0	30.17	65.17	71.0	26.0	1.5	15.0	0.5	7.0	3.0	17.5	31.5	32.5	8.0	77.67	51.5	9.5
2.1.1.324	dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose N,N-dimethyltransferase	0.0	0.0	10.0	18.0	0.0	9.0	10.0	32.0	54.0	47.0	21.0	2.0	0.0	0.0	18.0	0.0	3.0	0.0	22.0	3.0	35.0	10.0	11.0	26.0
2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	15437.44	16422.38	15914.74	16282.66	14688.67	15884.16	17441.47	18226.65	18133.88	18480.27	18096.410000000003	18212.65	14429.54	14507.85	14672.24	12465.59	14740.85	12656.82	15158.0	15616.73	15623.5	15819.6	15032.82	15176.08
2.1.1.331	Bacteriochlorophyllide d C-12(1)-methyltransferase	0.0	0.0	0.0	86.0	62.0	12.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.332	Bacteriochlorophyllide d C-8(2)-methyltransferase	0.0	0.0	0.0	47.0	41.0	6.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.333	Bacteriochlorophyllide d C-20 methyltransferase	3.0	21.0	37.0	60.0	41.0	9.0	0.0	0.0	1.0	5.0	4.0	1.0	9.0	4.0	92.0	0.0	0.0	25.0	0.33	0.0	0.0	0.0	0.0	0.0
2.1.1.334	Methanethiol S-methyltransferase	1392.0	1701.5	1263.0	1361.6	1004.0	830.1	928.94	584.34	548.3399999999999	764.87	669.6700000000001	560.98	248.0	390.33	614.6700000000001	205.83	438.4	377.0	299.66	213.66	366.53	441.7	128.33	196.24
2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	8253.84	7579.12	8630.880000000001	7070.84	7277.75	7282.75	7079.8	11382.0	7994.94	8361.4	12698.1	7752.18	7254.32	8407.779999999999	6807.5	9690.69	8011.309999999999	8524.07	8660.01	7230.73	5602.950000000001	9150.43	5738.5	6880.73
2.1.1.341	Vanillate/3-O-methylgallate O-demethylase	558.0	538.0	459.5	1178.5	843.0	1203.5	612.5	570.5	515.5	422.5	517.0	344.0	1273.5	1458.0	1471.5	1457.0	1234.5	1012.0	989.0	1019.5	1122.5	782.0	980.5	982.0
2.1.1.342	Anaerobilin synthase	104.91	62.03	21.57	75.5	42.83	27.75	172.0	41.75	62.5	140.0	225.67	88.0	27.48	43.64	48.25	18.36	34.24	18.99	312.17	97.5	22.25	148.93	39.75	25.25
2.1.1.343	8-amino-8-demethylriboflavin N,N-dimethyltransferase	58.0	66.0	39.0	62.0	32.0	49.0	250.0	274.0	268.0	325.0	158.0	210.0	5.0	1.0	4.0	9.0	9.0	5.0	15.0	26.0	14.0	48.0	0.0	13.0
2.1.1.344	Ornithine lipid N-methyltransferase	74.0	48.0	48.5	100.0	57.5	84.0	282.0	425.5	345.0	521.5	197.0	232.5	5.0	1.5	3.0	19.5	13.5	6.5	35.0	40.0	26.0	71.0	0.0	29.5
2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	3076.52	3104.93	3173.65	3902.64	3284.76	3574.33	3912.45	2033.74	3140.12	2901.23	3874.15	3426.25	6046.040000000001	5817.02	5450.900000000001	4647.43	4623.12	5115.74	5480.139999999999	5053.32	5297.219999999999	3854.31	5951.65	4939.18
2.1.1.37	DNA (cytosine-5-)-methyltransferase	7483.03	7878.82	7970.75	8969.46	9078.82	8583.259999999998	26455.270000000004	10759.87	20044.21	13349.97	8011.950000000001	27986.730000000003	10234.57	8867.419999999998	8041.66	8239.73	7154.25	7614.33	12783.52	13334.94	20748.31	12046.45	17824.92	22390.08
2.1.1.4	Acetylserotonin O-methyltransferase	3.0	21.0	40.0	27.0	0.0	3.0	7.0	0.0	1.0	3.0	4.0	11.0	9.0	4.0	101.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.41	Sterol 24-C-methyltransferase	181.0	247.0	280.0	259.0	199.0	254.0	151.0	210.0	189.0	208.0	168.0	145.0	156.0	206.0	343.0	216.0	328.0	277.0	311.0	256.0	152.0	361.0	56.0	208.0
2.1.1.43	Transferred entry 2.1.1.354	19.0	7.0	10.0	19.0	9.0	6.0	0.0	8.0	0.0	14.0	0.0	0.0	7.0	0.0	6.0	5.0	11.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.44	L-histidine N(alpha)-methyltransferase	1594.0	1390.5	1302.0	1745.0	1078.67	1392.0	957.0	1033.5	1347.0	1077.17	771.5	1028.17	1467.5	948.5	1817.0	1176.5	863.0	656.5	1049.5	1853.5	1903.5	1183.5	4633.0	2019.0
2.1.1.45	Thymidylate synthase	14076.12	15178.67	13982.11	14349.88	13132.94	13341.21	11365.53	15838.06	13652.22	15546.829999999998	18008.37	12227.45	12027.61	12789.3	12713.56	11124.990000000002	12278.55	10210.32	12301.08	11850.62	10851.77	12540.91	9889.64	9884.99
2.1.1.49	Amine N-methyltransferase	0.0	4.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
2.1.1.5	Betaine--homocysteine S-methyltransferase	1677.92	1772.5	2238.25	2728.0	1832.5	2803.0	3605.5	1744.5	2822.0	2156.5	1644.0	2869.75	4620.5	3979.0	4143.0	3413.5	3392.5	3449.0	3728.33	4364.5	4614.5	3285.33	5097.0	4422.5
2.1.1.6	Catechol O-methyltransferase	99.0	136.0	98.5	136.0	161.5	155.0	21.5	55.0	14.0	49.5	58.5	29.0	43.0	64.5	61.0	61.0	81.0	42.0	60.0	11.5	101.5	73.5	640.0	168.5
2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	3540.25	3694.43	3099.5	4185.14	2787.31	3002.79	3785.25	2399.24	3311.7200000000003	3637.28	4165.8	3617.6	5084.72	4727.85	4519.320000000001	3539.26	3648.01	3904.74	4058.44	3866.07	4144.719999999999	3365.49	3721.65	3762.88
2.1.1.62	mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase	0.0	0.0	0.0	29.0	51.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	29994.2	29648.85	30053.24	27908.88	27932.01	30818.84	27293.86	31723.32	29993.2	30327.83	30535.39	26861.33	31975.61	30885.84	31441.550000000003	33608.92	33930.81	32152.15	32355.09	32906.4	29973.47	32237.46	30463.49	30385.54
2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	15261.59	15025.58	15829.17	14342.9	11945.83	13349.94	11395.1	11118.64	10608.73	11847.03	13562.28	10914.49	20117.69	20732.83	19021.47	21200.66	18644.27	22290.24	17105.89	15470.42	15085.42	15263.04	16819.2	16272.73
2.1.1.67	Thiopurine S-methyltransferase	4881.4400000000005	5273.32	3572.58	4571.89	2925.46	2992.87	4213.9	5806.15	5061.1	5371.9	8286.41	5058.65	2428.4700000000003	3092.6000000000004	2701.85	2261.09	3021.76	2670.32	2895.44	2719.15	2553.47	2867.16	1717.15	1554.25
2.1.1.71	Phosphatidyl-N-methylethanolamine N-methyltransferase	1708.0	2019.5	2045.7	1716.5	1484.5	1966.0	1643.0	1211.0	1740.0	1539.5	976.5	1304.5	3006.5	3581.0	3222.5	2779.5	2939.0	3258.5	2420.5	2738.17	2882.5	1935.0	4106.0	3059.0
2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	60107.68	63470.17	56424.530000000006	66692.85	60250.78	53807.99	75418.14000000001	55254.55	69341.16	63548.71	51767.98	74944.94	42335.36	45307.76	48338.61	37086.27	42655.43	37679.380000000005	52317.62	53504.25	59597.99	54703.25	56923.37	58965.11
2.1.1.74	(NAD(P)H-oxidizing)	6696.75	7178.33	8108.98	7931.68	8061.0	8845.529999999999	9429.44	7651.33	7909.6	7033.040000000001	6782.34	8747.150000000001	9489.57	9182.83	9710.0	7255.5	6899.59	7637.0	8504.54	9369.0	10499.03	8545.21	11673.67	10555.15
2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	26804.91	27594.02	24832.45	27027.050000000003	24404.97	22750.21	21693.79	23273.83	22569.120000000003	22557.72	22741.15	21152.02	25369.47	26383.51	26940.66	23781.42	24085.76	25349.32	22791.18	23654.230000000003	22724.3	22102.49	20587.23	22265.4
2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	23875.02	24672.79	26497.45	24868.56	22986.86	28028.120000000003	25281.48	26151.67	24570.72	23460.43	26576.32	25040.160000000003	30056.71	29795.96	28786.46	28490.76	28384.7	29749.09	26148.44	28521.91	30504.04	24849.27	33339.56	29761.75
2.1.1.8	Histamine N-methyltransferase	6.0	3.0	0.0	5.0	22.0	9.0	4.0	0.0	5.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0
2.1.1.80	Protein-glutamate O-methyltransferase	38582.9	38036.81	33550.98	36164.45	34082.92	29993.050000000003	50481.71	32727.88	43083.61	35105.350000000006	34140.54	46242.17	31262.71	33592.28	34649.21	31698.51	29576.77	30849.57	33439.85	38819.77	46382.53	32040.45	42282.54	42665.84
2.1.1.86	Tetrahydromethanopterin S-methyltransferase	74.0	105.0	77.0	89.0	77.0	42.0	155.0	10.0	44.0	19.0	12.0	10.0	34.0	22.0	34.0	13.0	9.0	55.0	2.0	19.0	3.0	28.0	0.0	4.0
2.1.1.90	Methanol--corrinoid protein Co-methyltransferase	12.0	0.0	0.0	29.0	126.0	53.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1.1.95	Tocopherol C-methyltransferase	150.5	154.0	237.5	142.1	111.5	104.6	3653.440000000001	1110.17	2406.26	1211.87	309.34000000000003	3789.73	136.5	30.0	34.0	74.5	54.73	122.5	995.91	1097.66	2310.7	958.37	1848.17	2668.65
2.1.1.96	Thioether S-methyltransferase	0.0	4.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0
2.1.2.1	Glycine hydroxymethyltransferase	21179.09	20771.6	20472.15	20414.23	20213.91	20572.67	19374.97	19868.57	19943.88	19428.2	20230.1	19755.65	21988.19	21142.91	21161.99	21007.95	20690.16	20519.31	22692.49	21412.66	20756.37	20730.93	21227.57	21230.86
2.1.2.10	Aminomethyltransferase	23212.09	23635.77	23287.48	22917.42	21134.57	23269.86	24659.41	23808.32	25330.06	24347.87	22218.84	25874.800000000003	23313.21	22520.27	24575.4	22437.43	23072.58	22467.32	23624.98	25928.81	25767.53	23460.24	29332.49	26252.61
2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	19294.52	19340.02	18775.300000000003	18427.9	18205.59	18415.18	17897.72	19507.99	18878.71	19143.93	19020.74	18563.15	18763.54	18812.18	19026.49	19529.09	19150.35	19157.82	18641.75	19280.230000000003	19627.5	18630.93	19615.07	19097.24
2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	268.0	244.0	162.0	230.5	279.43	70.5	29.0	176.0	75.0	172.5	39.0	84.5	18.0	110.0	92.14	35.0	53.0	21.0	49.0	74.0	107.0	131.0	5.0	43.0
2.1.2.2	Phosphoribosylglycinamide formyltransferase	22668.33	22479.410000000003	22295.56	22144.34	21616.76	22148.71	23244.33	23778.96	23520.06	23309.8	23381.99	24115.2	22897.69	22294.49	21892.18	22084.68	21320.39	21352.56	22948.4	23071.99	24296.15	21847.71	25056.24	24810.51
2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	20994.35	20801.21	20029.24	19970.4	20112.97	19910.66	18930.47	19873.82	20256.88	20137.6	19852.57	19762.65	20454.04	20408.01	20358.24	20320.59	19919.85	19865.82	19902.75	20342.730000000003	20313.0	19749.6	20701.82	20409.91
2.1.2.5	Glutamate formimidoyltransferase	3793.83	3664.03	2615.7	3650.99	4704.29	3515.65	2748.25	2208.34	3293.66	3177.49	1887.66	3844.0	3093.5	2082.16	3448.0	2453.5	2687.5	1287.5	2414.5	3006.83	2556.5	2750.5	5205.5	2941.16
2.1.2.9	Methionyl-tRNA formyltransferase	22988.35	22213.21	21635.24	20965.83	20839.67	21063.34	20347.07	21311.15	21365.54	22383.13	21839.4	20823.28	23255.21	23726.01	23157.24	25053.09	22014.75	24174.32	22939.25	22634.730000000003	22340.7	22216.13	22616.32	22824.31
2.1.3.1	Methylmalonyl-CoA carboxytransferase	3636.41	3290.5	2528.17	2903.74	3854.83	1808.42	773.5	1070.17	1334.0	1375.33	1225.33	1354.0	341.5	1599.83	1241.0	413.0	628.5	714.0	585.41	567.0	611.5	1017.5	229.0	504.33
2.1.3.10	Malonyl-S-ACP:biotin-protein carboxyltransferase	0.0	0.0	0.0	0.0	3.0	4.5	0.0	0.0	26.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0
