function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
ko:K02494	outer membrane lipoprotein LolB	3931.92	4082.18	2935.75	2235.2200000000003	1562.23	1249.12	1136.1999999999998	1301.24	1643.37	2173.13	3391.15	1666.75	1261.2200000000005	1868.1	2167.57	880.26	1222.01	1344.24	1678.36	1049.15	879.72	1090.9899999999998	417.9	458.73
ko:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	948.42	1000.93	800.75	1670.42	462.93	391.0	666.7	388.82	439.6	660.97	1769.8200000000002	777.4200000000001	717.47	824.4	833.69	487.26	594.56	471.49	1368.01	635.6800000000001	540.87	656.9300000000001	194.25	208.98
ko:K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	4608.92	4615.68	3706.25	2937.7200000000003	2356.23	2595.04	1442.2	1733.91	2244.54	2590.46	3714.730000000001	1957.75	1669.7200000000005	2310.1000000000004	2474.4	1586.7600000000002	2406.51	2000.24	2553.36	2315.82	1877.72	1955.99	1742.9	1355.73
ko:K02497	HemX protein	75.92	48.0	56.25	20.25	7.0	37.71	0.0	8.0	2.67	0.67	8.0	0.75	0.57	6.0	1.0	0.0	16.36	1.0	394.8	52.0	0.0	8.67	0.0	0.0
ko:K02498	HemY protein	6587.75	6971.18	5815.65	5649.39	3908.56	4369.54	5068.2	3433.24	5053.87	4955.13	5201.9	5044.75	7715.219999999999	7689.599999999999	8702.07	5711.76	5711.51	6440.74	5984.1900000000005	6418.82	6599.219999999999	5143.49	8334.9	6002.73
ko:K02499	tetrapyrrole methylase family protein / MazG family protein	10164.33	9634.69	10174.36	8963.59	10219.13	10005.79	10114.19	5871.0	8475.6	6987.870000000001	4693.17	9667.15	11184.57	12341.66	10645.25	12464.5	11503.59	13134.0	11562.99	11055.5	11672.03	10158.21	12355.919999999998	12768.48
ko:K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	19246.85	18977.68	19245.28	18160.73	18797.18	19156.84	18349.47	19258.32	19183.88	18917.43	19221.07	18737.48	20264.04	19952.51	20079.24	20141.59	19680.85	19657.32	19541.75	20102.4	19755.0	19097.27	20491.82	20008.41
ko:K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	17988.1	17879.18	18632.11	17123.65	17004.010000000002	18535.76	18250.47	19137.65	18830.88	18563.1	18903.24	18380.98	20166.04	19570.18	19797.24	20065.59	19655.85	19570.32	19516.0	20046.4	19564.0	18999.27	20452.82	19879.08
ko:K02502	ATP phosphoribosyltransferase regulatory subunit	8302.25	8521.66	9191.89	9084.02	8042.43	9427.68	9621.69	6727.5	8004.1	6963.870000000001	6204.75	8501.32	11954.56	11792.16	10996.58	10244.5	10755.7	11134.5	9783.74	11017.92	12045.53	8409.869999999999	13658.669999999998	11612.48
ko:K02503	histidine triad (HIT) family protein	21435.1	20099.71	20085.17	18718.15	19450.34	19485.02	18882.14	17082.32	19222.88	18145.1	16475.07	19247.15	22155.46	22595.68	20995.07	25518.26	23679.1	24795.32	22572.35	22082.980000000003	21732.5	20862.76	22833.32	22811.41
ko:K02504	protein transport protein HofB	419.0	439.0	600.0	394.0	457.43	516.0	30.0	348.0	184.0	343.0	413.0	138.0	54.0	174.0	351.14	60.0	134.0	137.0	149.0	129.0	32.0	255.0	9.0	22.0
ko:K02505	protein transport protein HofC	860.88	1130.5	1081.0	1132.5	706.4300000000001	791.5	741.3	850.0	699.6	1077.9	1538.9	635.6	438.0	685.3299999999999	817.81	351.83	542.5	415.0	294.5	507.0	341.0	368.0	132.5	135.23000000000002
ko:K02506	leader peptidase HopD [EC:3.4.23.43]	477.2	518.0	429.4	690.0	704.4300000000001	402.25	555.0	259.0	333.0	367.0	220.0	454.0	84.0	176.0	157.64	83.0	169.0	131.0	557.0	365.5	275.0	601.5	116.0	278.0
ko:K02507	protein transport protein HofQ	2183.3	2344.9	1706.78	1585.72	934.4	788.87	507.2	633.24	687.87	1157.13	2356.12	831.75	782.8199999999999	1238.2	1196.5700000000002	693.9	820.45	800.0	385.27	668.72	548.6	567.73	334.9	290.73
ko:K02508	AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein	68.0	44.0	48.0	72.0	0.0	22.0	5.0	1.0	13.0	21.0	14.0	4.0	28.0	81.83	33.67	121.33	23.0	86.0	33.0	8.0	21.0	26.0	32.0	14.0
ko:K02509	2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]	935.0	926.67	790.0	1142.67	628.2	896.5	1047.0	742.5	1184.5	791.0	698.0	890.0	466.0	767.3299999999999	625.6700000000001	867.8299999999999	564.0	538.0	814.0	859.8299999999999	977.0	847.5	1254.0	932.0
ko:K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	6984.92	7614.5	7647.83	8347.83	6362.0	8975.119999999999	7994.83	5632.0	7358.5	7138.0	4573.0	7055.0	8976.5	7846.83	8858.17	7257.83	8504.5	7413.0	8626.66	9101.67	8221.91	8184.0	11458.5	8644.0
ko:K02511	MFS transporter, ACS family, 4-hydroxyphenylacetate permease	30.0	9.0	9.0	30.0	10.43	13.0	59.0	23.0	44.0	109.0	3.0	51.0	0.0	0.0	2.14	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
ko:K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	19390.58	20728.63	16096.43	18586.300000000003	16019.68	13745.71	13619.78	13265.66	15741.29	17193.4	16663.31	15105.92	11307.02	12994.95	15017.63	9460.14	11961.15	10724.8	11897.02	11900.99	11564.97	12011.75	9905.9	9674.92
ko:K02518	translation initiation factor IF-1	20896.85	20891.71	20263.74	20437.4	20546.17	20535.24	19047.47	20321.82	20447.550000000003	20803.77	20309.07	19792.15	20858.54	20652.01	20696.24	20824.59	20548.85	20272.82	20152.25	20632.730000000003	20687.0	20145.27	20892.32	20625.91
ko:K02519	translation initiation factor IF-2	20810.85	20706.21	20247.24	20102.9	20085.17	20157.74	20488.97	20905.82	21260.88	21434.6	20032.07	21363.15	21996.04	21222.51	20881.24	21528.09	21675.35	20254.32	20685.75	21050.730000000003	20618.5	20746.1	21083.82	20956.91
ko:K02520	translation initiation factor IF-3	20175.85	20028.71	19651.39	19584.0	19607.17	19673.84	19000.07	19877.15	19783.800000000003	19847.8	19544.74	19555.95	20443.04	20134.51	20155.24	20282.59	19915.58	19796.82	19855.0	20232.230000000003	20247.870000000003	19730.3	20660.16	20366.22
ko:K02521	LysR family transcriptional regulator, positive regulator for ilvC	1671.75	1519.18	1026.59	1040.88	961.23	751.45	547.2	677.24	868.3700000000001	1170.96	2719.73	929.5	394.3	812.93	685.32	282.76	304.26	508.24	1339.61	593.4	416.72	673.16	170.9	266.4
ko:K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	17541.1	18590.52	16514.3	17926.72	17050.59	16104.87	14313.28	17738.49	16390.120000000003	18059.4	18547.23	15148.5	14905.97	14960.18	15823.24	12434.09	13893.259999999998	12568.32	13815.84	14154.9	13650.97	15274.23	11760.9	12357.759999999998
ko:K02525	LacI family transcriptional regulator, kdg operon repressor	128.5	95.0	46.25	95.0	180.43	124.0	28.0	10.0	88.5	58.0	17.0	38.75	28.0	96.0	44.14	116.0	38.0	36.0	337.8	17.5	11.0	4.5	41.0	22.0
ko:K02526	2-keto-3-deoxygluconate permease	40.5	17.0	21.65	17.25	43.86	56.88	5.0	6.0	0.0	0.0	2.0	2.75	22.0	34.0	41.28	67.0	50.0	36.0	76.8	27.0	58.0	39.0	72.0	44.0
ko:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	16393.010000000002	17267.02	13123.22	16456.46	15249.919999999998	13069.04	13593.78	12742.66	15231.95	15906.06	14988.56	15476.5	11491.47	12633.509999999998	14022.49	9709.59	11623.759999999998	10551.32	10602.92	11628.57	11437.97	10972.06	9801.4	9786.09
ko:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	20747.35	20627.71	20237.24	20313.4	20440.17	20266.24	19051.97	20049.32	20132.88	20107.1	19735.57	19717.15	20498.54	20275.51	20296.74	20345.09	20043.85	19867.82	20080.75	20379.730000000003	20305.0	19891.6	20708.82	20391.91
ko:K02529	LacI family transcriptional regulator	38356.420000000006	36759.79	38429.42	42317.56999999999	42042.36	49712.03	52714.5	50994.94	49293.2	48139.5	50517.4	44528.19	59498.25	54348.28	49875.65	56918.19	53008.1	53406.77	57339.77	55568.100000000006	52146.33	48800.69	55867.44	52387.25
ko:K02530	DeoR family transcriptional regulator, lactose phosphotransferase system repressor	39.0	20.0	12.0	21.0	11.4	51.77	0.0	3.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	16.0	0.0	3.8	0.0	0.0	0.0	0.0	0.0
ko:K02531	transcriptional antiterminator	0.0	13.0	0.0	0.0	11.0	2.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K02532	MFS transporter, OHS family, lactose permease	230.5	231.5	217.5	342.5	348.75	209.38	73.0	125.5	101.5	133.5	335.5	102.0	34.5	69.5	44.0	38.0	48.5	38.0	35.0	10.5	32.5	25.0	3.0	21.5
ko:K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	10286.96	11119.4	9841.6	10752.65	9593.23	9259.39	10375.14	8397.24	9323.47	8942.17	9542.96	10398.32	9879.32	10528.03	10389.82	7672.4	7732.18	8506.5	7803.51	9189.72	10447.13	8162.27	9544.57	9975.04
ko:K02535	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	11163.93	11709.93	9625.72	10747.48	8828.09	7472.389999999999	10341.39	6233.74	9250.22	8657.77	7342.74	10780.57	7704.219999999999	8848.68	10200.07	5793.26	6567.74	7378.24	7796.0	7579.9	9071.75	7566.6	8149.32	8871.66
ko:K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	16054.7	17197.190000000002	13966.38	16903.15	14222.0	13158.05	18730.72	17207.65	19829.88	19698.85	19067.74	21460.730000000003	11435.47	11365.68	13696.16	9935.42	12832.99	9932.65	11594.25	12496.73	13230.5	12947.43	10770.07	12296.91
ko:K02538	activator of the mannose operon, transcriptional antiterminator	6.0	2.36	31.61	3.0	15.19	13.88	3.0	36.0	86.0	14.0	4.0	4.75	2.28	15.0	2.0	0.0	1.44	7.0	113.8	197.0	170.0	6.0	453.0	153.0
ko:K02545	penicillin-binding protein 2 prime [EC:3.4.16.4]	31.0	19.0	31.0	0.25	0.0	35.44	0.0	8.0	0.0	0.0	8.0	0.0	1.14	6.0	1.0	0.0	16.72	0.0	389.8	52.0	0.0	7.0	0.0	0.0
ko:K02546	BlaI family transcriptional regulator, methicillin resistance regulatory protein	10.0	0.0	0.0	0.0	0.0	13.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	0.0	0.0	0.0	0.0	0.0
ko:K02547	methicillin resistance protein	10.0	0.0	0.0	0.0	0.0	13.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	0.0	0.0	0.0	0.0	0.0
ko:K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	11466.42	10839.12	11138.55	10530.19	11429.41	11166.23	13406.77	12583.83	13131.59	12023.2	11388.62	12827.65	10690.29	11029.23	10124.06	13399.52	11973.26	12440.07	14206.55	14048.01	14178.65	13139.22	14836.42	14166.15
ko:K02549	O-succinylbenzoate synthase [EC:4.2.1.113]	9770.5	6650.28	9747.47	5155.95	7699.77	9316.37	12395.88	7953.5	9312.36	7192.91	4273.88	11176.8	16218.22	15591.73	12031.81	22667.69	17455.63	21729.24	18443.96	15736.84	16453.18	13864.26	18411.34	19264.3
ko:K02550	glycolate permease	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ko:K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	7025.17	6090.37	6934.799999999999	6239.52	6401.26	7969.889999999999	10324.77	10471.91	10030.26	8983.54	8922.54	9873.4	9450.47	8475.9	8194.56	11973.69	10171.65	10740.32	11784.8	11102.84	11539.4	10240.39	12790.419999999998	11964.4
ko:K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	7307.17	6475.87	7837.3	6535.02	6482.76	8143.889999999999	10247.77	10449.41	10012.26	8884.54	8913.54	9812.4	9346.97	9016.9	8513.56	11986.69	10424.15	10862.32	11862.8	11126.84	11430.4	10473.89	12601.919999999998	11961.4
ko:K02553	regulator of ribonuclease activity A	3017.99	2918.68	2322.12	3483.2200000000003	1723.63	2127.62	1896.2	1377.41	1677.37	1970.33	3683.52	1776.25	2766.19	3254.5	2932.57	2397.12	2619.93	2369.48	4053.25	2675.25	2386.34	2151.89	3536.4	2340.63
ko:K02554	2-keto-4-pentenoate hydratase [EC:4.2.1.80]	1796.48	1900.95	2385.4	1860.17	1163.17	1883.75	1804.5	1183.5	1753.5	1203.0	1067.0	1340.0	2444.0	3016.5	3440.5	2655.5	1742.0	1632.0	2308.3	2473.5	2423.0	2523.0	5070.0	2364.0
ko:K02556	chemotaxis protein MotA	14785.43	14556.01	12947.25	14795.06	11258.37	10438.33	7127.5	7821.92	8346.23	10235.8	11086.080000000002	7449.360000000001	12432.669999999998	14619.61	14115.66	12068.44	10562.87	12002.48	12531.02	10996.66	10723.22	10522.32	9576.4	10042.91
ko:K02557	chemotaxis protein MotB	26132.7	27098.86	25460.81	27120.08	21961.39	21950.26	26074.27	26736.25	28682.9	27427.93	28966.25	30506.83	27206.67	27640.27	26939.340000000004	23879.76	27231.77	22848.47	24055.66	24650.65	23166.92	24147.92	20472.23	22004.01
ko:K02558	UDP-N-acetylmuramate L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	10075.5	10526.52	8783.75	8463.470000000001	7500.389999999999	6548.37	6609.03	10137.240000000002	9089.2	10021.63	11045.98	7862.25	5125.22	6169.43	6493.24	4891.09	5733.51	5108.57	6299.610000000001	6108.48	6127.219999999999	7215.16	4633.4	4995.06
ko:K02560	lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]	848.5	669.78	279.47	338.5	488.26	143.5	118.5	171.0	95.0	209.5	428.03	305.0	271.90000000000003	340.4	237.14	122.86	114.56	150.24	1144.59	200.43	87.12	368.43	53.0	74.83
ko:K02562	mannitol operon repressor	289.12	124.78	46.57	36.0	3.76	12.0	12.0	17.0	0.5	26.5	298.36	4.0	112.9	100.4	51.14	18.86	59.56	59.24	1058.59	131.93	28.12	258.93	0.0	8.0
ko:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	21016.35	20854.71	20925.74	20049.9	20543.09	21092.24	18802.47	19746.82	19586.88	19567.6	19679.07	19365.65	23145.18	22618.51	21935.24	23351.59	23662.57	23438.82	21547.75	21954.230000000003	21887.5	20586.6	22657.82	21771.41
